nvsmi profiling: V100S_PCIE_32GB
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '22C', 'power_usage': '23W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '0MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '54C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '54C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '54C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '191W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '243W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '223W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '221W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '236W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '55C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '236W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '229W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '225W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '98%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '243W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '246W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '244W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '248W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '235W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '240W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '250W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '243W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '245W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '56C', 'power_usage': '247W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
{'timestamp_readable': '00:21:00', 'timestamp_raw': 1713673260.0, 0: {'temp_celsius': '57C', 'power_usage': '249W / 250W', 'memory_usage': '30880MiB / 32768MiB', 'gpu_utilization': '100%'}, 1: {'temp_celsius': '20C', 'power_usage': '24W / 250W', 'memory_usage': '4MiB / 32768MiB', 'gpu_utilization': '0%'}}
